text,label
kesimpulan nya dari part smpai negeri kacau balau korban pinjaman online berjatuhan mereka menjamur tindakan para petinggi kurang sigap seperti lupa akan wewenang tanggung jawab nya kami butuh solusi bukan janji kami butuh perlindungan bukan hnya kata janji manis kami seperti bola yang di oper ke sana ke sini lapor sana lapor sini jika memang otoritas mampu memberantas close bertahap kantor ilegal saling bekerja sama dng pihak berwajib kekuatan hukum akan lebih kuat jika ada payung hukum itu tugas bersama otoritas bersama pihak berwajib serta rakyat yang mnjdi korban nya resfect untuk lebih sudah memberi kan wawasan serta edukasi resfect mata najwa mba nana telah mengangkat tema yang bagus sehat sellalu orang baik,0.0
kocak banget dah ini kominfo ditanya apa jawabnya apa tengsin ya ketauan gapteknya wkwk,0.0
negara ja hobbi ngutang wkkkk mo ktawa takut d kira lucu,0.0
hai pak tongam kalau loe tidak mampu melindungi kita dari pinjaman online tidak usah menyalakan masyarakat anda dibayar oleh kami untuk melindungi kami bukan menyalakan kami,0.0
ngegas,0.0
pemerintah kerjanya apa sihh sbnrnya gaji doang pda gede mana layanan untuk pengaduan masyarakat,0.0
kenpa di indonesia banyak kejahatan kriminal pembobol nasabah bank pembobol data pribadi orang begal rampok pemerkosa pembunuh koruptor krna hukum di indonesia masih lemah masih bisa nego masih banyak oknum penegak hukum yang berhianat,0.0
situs pemerintah aja suka lag suka down gimna tidak gampang bocor,0.0
alhamdulillah setelah menelaah dari semua instansi baik dari narasumber lebih kominfo otoritas jasa keuangan dari sekmen sampai terakhir sangat jelas pembahasan dengan satu kunci jangan akses pinjaman online biar sejahtera hidup untuk mba najwa dan semua instansi terkait saya ucapkan terima kasih atas informasinya,1.0
yang setuju mata najwa bahas tunjangan seumur hidup dpr mana suaranya enak kali njabat sekali tunjangan seumur hidup,0.0
ktp dipakai pihak ke buat pinjaman online tanpa diketahui yang punya ktp negara yang harus melindungi rakyatnya dari hal ini terus pemerintah harus tanggungjawab kalau ada kasus ini,0.0
boro boro peduli cyber security coba lakukan asesmen sejauh mana skill para pranata komputernya,0.0
ternyata banyak sekali yang terjerat pinjaman online,0.0
siap mending minjam sama temen tidak ada bunganya lagi wkwk,1.0
wajar sih gampang dibobol mungkin uangnya habis buat dikorupsi makanya tidak bisa bayar ahli cyber kalaupun dibayar itupun belum sesuai standar it security,0.0
kemarin baru ada isu sertifikat vaksin bisa di sebar luaskan untuk itu jangan di cetak kasihan orang percetakan selang sehari berita itu up ternyata aplikasi pemerintah sendiri yang dibobol haddeh,0.0
jubir kominfo mengingatkanku pada jubir kpk kala itu mas febri cerdas tenang damai liet nya,1.0
ka kalau app legal itu sudah lewat hari menurut otoritas jasa keuangan sudh tidak boleh di tagih lagi ke nasabah tapi kenapa masih ada yang menagih bahkan di datangi orang debt collector lapangan sedangkan data pribadi kita sudh di masukan di bi checking yang seharusnya jika kita mau melunasi itu ke otoritas jasa keuangan untuk sekalian membersihkan data bi kita jika kita lunasi di legal app pinjaman apa bisa bersihkan data juga,0.0
ngeles no,0.0
ironis sih di tengah maju nya digitalisasi di kalangan masyarakat dengan hadir nya software house atau masuk nya perusahaan luar seperti google di indonesia yang mana sudah jelas didalam ada para gde dari indonesia pemerintah masih belum bisa mengahdirkan digitalisasi yang baik dalam hal keamanan padahal banyak orang indonesia yang hebat banget di bidang hacker software engineer data security dan lain nya,0.0
kalau udh gini bagaimana tuu pak solusinya,0.0
setuju jangan bayar hutang dari pinjaman online ilegal,0.0
pr besar untuk negeri tercinta bagi para sanak yang sudah diamanati oleh rakyat untuk berusaha menyelesaikan pr besar ini menuju negri yang aman sejahtera,1.0
orang pemerintah ini kok berkelit terus si ngebandingin negara lain lah nyalahin peminjam lah kalau memang masih ada kekurangan mbok ya legawa diakui aja sambil diperbaiki pelan,0.0
dui pajak dipake buat jalan tol doank infrastruktur it kagak di benahi semuanya rawan di hack,0.0
lebih baik makan pinjaman online daripada makan teman lebih baik data bocor daripada hilang persahabatan bgitu kata orang yang selfie pakai ktp,0.0
saya tertawa dengar pihak otoritas jasa keuangan ketika mengatakan kami cepat menanggapi aduan pinjaman online saya sering kirim email ke satgas waspada investasi tentang pinjaman online yang sering wa dan sms saya tapi sampai skrg tidak ada balasan,0.0
pinjaman online ilegal kejahatan katanya hehehe,0.0
kesimpulannya jangan berharap sama negara ini dan jaga diri selalu saya ingat kata kata ainun nadjib rakyat indonesia itu hebat berani kuat dibanding negara lain karena rakyat indonesia tidak ada jaminan di lindungi negara,1.0
data pribadi saya juga di salah gunakan am orang lain dan ada tagihan di akulaku jt lebih padahal saya tidak pinjem sama sekali dan pihak akulaku tidak mau tahu saya harus bayar sedangkan data saya yang tahu hanya pihak akulaku,0.0
assalamualaikum mohon maaf kak najwa kalau boleh bahas tentang p k guru yang saat ini banyak tumbang di passing grade teknis akibat modul belajar dan to di simpkb tidak sesuai dengan bentuk soal test kami tidak mempermasalahkan passing grade yang tinggi tapi setidaknya bahan belajar yang katanya untuk mempermudah kami tidak sama sekali membantu dengan segal kerendahan hati kami mohon pencerahannya kami tidak bisa menutup mata atas kekhawatiran yang ada akibat aturan seleksi berikutnya karena posisi kami akan berpeluang digantikan oleh fresh graduade dan ber sertifikat pendidik yang notabene serdik banyak dimiliki oleg guru honor yayasan swasta sekali lagi saya minta maaf sudah banyak omong disini terimakasih,0.0
kalimat pembuka dari jubir ketahuan mau cuci tangan dengan alasan semua negara menghadapi ancaman serangan cyber yang sama jadi kesimpulannya kalau bocor data mohon di maklum,0.0
yayang segala model pinjaman itu hukumnya perdata jadi yang namanya utang kalau kita tak sanggup bayar kagak usah bayar sudah selesai kagak usah pakai b unuh diri segala cuman perdata gitu aja repot,0.0
yang terdaftar otoritas jasa keuangan saja bunga nya tidak masuk akal kalau menurut saya otoritas jasa keuangan sudah kehilangan fungsinya,0.0
hekel,0.0
paling aneh itu warga dibatasi pemakaian jumlah simcard tapi debt collector pinjaman online bisa punya ribuan nomor hp dan simcard untuk penagihan,0.0
terlalu banyak koruptor dan oknum mafia dimana mana reziiiiiimmmmm ruwetttt,0.0
apapun eranya di indonesia selalu saja berantakan karena kita cuma follower pangsa pasar negara maju dan setiap pemimpin yang lahir dari rt sampai presiden hanya bermental pedagang serta sangat tidak sesuai dengan eranya,0.0
no system is safe,1.0
para lembaga belum bisa menghentikan pinjaman online ilegal dengan efektif solusi nya kita berantas bikin bangkrut pinjaman online ilegal dengan memainkan kelemahan dari pinjaman online ilegal yaitu kekuatan mental masyarakat untuk tidak takut debt collector,0.0
aplikasi peduli lindungi aman tidak nih jangan minta kami harus pakai aplikasi itu kalau securitynya tidak terjamin,0.0
tidak direspon wong orang nya tidak kompeten web aplikasinya aja dapet proyek pengadaan kalau ada bug yaaa artinya hrs bayar lagi ke pengembangnya anggaran sudah habis duluan,0.0
pernah baca entah benar tidaknya anak bangsa menemukan bug tapi malah dilaporkan ke penegak hukum mohon maaf baca diforum atau portal berita jadi aneh saja kalau di bandingkan luar negeri orang yang menemukan bug malah di apresiasi hhhhmmm,0.0
stp harinya ada tawaran pinjaman online sms dari nomor tidak dikenal sekali pengen tlp mereka dari mana dpt no hp saya dan saya cuma mw bilang saya tidak butuh pinjaman online,0.0
perusahaan pemerintah seperti telkomsel parah banget seperti kasus ds saya akui karena saya juga dari awal pakai telkomsel dan nomor saya sering dapet sms dan tlp tidak tahu dari mana aja,0.0
inti dari smua permasalahan ini sbnrnya di literasi keuangan maupun teknologi pentingnya mengetahui kemampuan membayar kita dahulu sblm berhutang karena trlepas dari ilegal legal sebenarnya pinjaman online hanyalah opsi toh kalau kita bijak menggunakanya ya akan bermanfaat akhir kata jauhi pinjaman online dekati teman yang baru gajian,1.0
data di situs pemerintah tidak perlu di hack sudah ada semua disitu untuk diakses publik maksudnya keterbukaan data jadinya malah exploitasi data biaya ciber security dalam proyek pembuatan situs aplikasi pemerintahan biasanya dipangkas habis an atau malah tidak ada belum lagi kejar tayang proyek harus cepat beres sekuritas web aplikasi jadi prioritas terakhir,0.0
ketika telah selesai menonton part sampai terakhir ini kesimpulan saya gini amaat negara gua,0.0
padahal sekarang pakek kartu yang mengharuskan data ktp tapi ternyata dari pemerintah ya yang tidak aman dan untuk masyakat tolong jangan main pinjaman online bakal tidak bisa tidur kadang juga masyarakat ya sih yang main utang,0.0
yang salah yang doyan pinjam uang lah,0.0
digangguin,0.0
mau data pribadi kamu gembok kaya apa juga kalau ada hacker sama aja karena mereka lebih hebat lah,0.0
kamu nana najwa wanita arab quraisy di indonesia sana bersedia angkat senjata untuk lancarkan roket jatuh ke atas bumbung dewan parlimen malaysia di putera jaya atau di mana jika ada pengkhianat harta benda terhadap keturunan bani prophet nabi muhammadrusuliallah dan bani ctktjah bt khuwalid di indonesia sebab jika saya nak ke indonesia jumpa kamu nana dan aisya terlebih dahulu al maklum lah memandangkan saya sangat kesempitan ddlm keewangan buat masa kini tak mungkin saya nak kena berenang sehelai sepingang melintasi jalan laut yang luas terbentang so kamu di sana nana di indonesia boleh saksikan semua transfer transaksi yang tidak sah tidak sahih melalui internet semuanya di hujung jari anda,0.0
halaaaaasaa otoritas jasa keuangan gitu loh,0.0
siapa yang salah siapa yang mau tanggung jawab ketika ditanya saling lempar kesalahan,0.0
inti dari video ini negara mah gitu,0.0
dan herannya app pinjaman online selalu muncul di add youtube dengan iklan yang dikemas sungguh menggiurkan padahal aslinya ah sudahlah wkwk semoga kita dijauhkan dari segala utang an,0.0
penegak hukum kemana woii,0.0
hal yang tidak dimiliki pemerintah kita rasa rendah hati mengakui kesalahan dan kelalaian kalau memang lalai menerima kritik dan saran kalau memang itu bisa menjadikan tatanan lebih baik lagi kebiasaannya malah nyari alesan dan pembenaran teros,0.0
yang ngurusin keamanan cyber di indo siapa sih kominfo kah coba dong diadu sama hacker buat mastiin mereka tuh benar pinter atau kepilih karena ujian tertulis doang,0.0
data data peribadi rakyat sprti mykad atau kad pengenalan surat beranak dllg setiap rakyat ia tidak mungkin boleh di sorok sebagai ikthiar untuk menghalang pihak musuh gunakannya sebagai bahan scammer or jaminan lesen permit untuk buat sebarang pinjaman wang dan sebagainya untuk kepentingan pihak musuh utama terhadap allah rasul dan orang islammukmin sebab segala data data peribadi rakyat semua ada di komputer pejabat pendaftaran negara di setiap negara musuh dalam negara sebab itulah jika jepun dah sakit hati di serangnya habis satu asia timur untuk memerangi psokolgi jahat manusia islam bani dajjal majjal yang suka guna aset mykad dllg dokumen peribadi rakyat tapi skrng amat cukup memadai tentera utusan allah tentera virus covid menyerang satu dunia tapi adakala serangan virus covid itu tak setakat mana pun tapi propaganda kerajaandajjal majjal itu yang lebih berlebih an,0.0
songong amat si tongam dia pasti dapat iuran dari pinjaman online belain pinjaman online mulu nyalain masyarakat,0.0
edukasinya yang ingin ngutang pastikan punya rencana yang tepat jangan sampai gali lubang tutup lobang kalau ditagih tagih jangan salahkan debt kolektornya kalau ingin pinjaman online jangan ke ilegal sangat berbahaya bagi diri anda keluarga anda dan privasi anda karena negara tidak bisa memantau anda kalau memang masih ingin ngutang jangan bringas deh dengan cara mencuri data indentitas orang lain untuk daftar pinjaman online broo ya jangan gitu disambi kerja gitu kamu broo jangan hidup ngandalin pinjaman online terus hidupmu tidak bakal tenang apalagi dengan cara merugikan orang lain hati hati yang tidak pernah pinjaman online privasi data data anda dijaga jangan sampai bocor masalahnya karena dari negara sendiri teknologi masih kurang untuk menjaga privasi anda jadi kita harus inisiatif sendiri agar menjaga data data kita,0.0
saya terjerat di teror tapi anehnya saya bodoh amat mungkin karena dari kecil hidup lingkungan preman jadi b aja,0.0
lebih baik pinjaman online legal maupun ilegal di hapus saja dari indonesia karena bisa menyengsarakan masyarakat indonesia,0.0
benar inti nyaa kalau ngutang yahh bayar cuma gara mw pamer lah mw beli ini itu kadang saya liat yang ngutang mala yang galak tidak abis pikir mending makan nasi garem dari pda ngutang kayak gitu kalau masalah data di bobol hei pengguna smartphone kalian download game applikasi lain nya saja kadang di suruh accept permission gallery lah contact gps dll kalau menurut saya di blg aman data kita sudah tidak mungkin kcuali kamu pakai hp nokia jaman dulu wkk,0.0
sayangnya banyak masalah koneksi dalam acara ini jadinya rasanya kurang banget informasinya,0.0
kurang pas kalau pejabat publik membandingkan dengan luar negeri emang kenapa kalau negara luar datanya bocor apa urusannya sama yang di dalam negeri yang benar beresi masalah dalam negeri jangan jadikan setiap masalah di dalam negeri seolah wajar terjadi yang benar jangan sampai terjadi,0.0
yang unlike pasti debt collector pinjaman online ilegal,0.0
tolong ulas lagi soal korupsi bansos atau kalau bisa tekan dengan presure yang lebih tajam dari mba najwa sekarang dari mensos sudah banyak ngeluarin uang lbansos tetapi sekarang warga masih banyak yang tidak menerima bansos khususnya daerah jawabarat kab bandung,0.0
ganti semua old mind yang gaptek di pemerintahan mereka dulu ada yang tidak punya email,0.0
data pribadi bocor dari bpjs aja sudah bocor jangan harap data pribadi rakyat indonesia aman jadi sekarang mah tidak usa pedulikan data pribadi karena sudah pasti tersebar luas bahkan sampai keluar negri,0.0
solusi nya tutup pinjaman online ilegal atau legal agar data aman,0.0
lha iya tapi kan datanya sudah kesebar mosok harus ganti data diri hahahaha ganti data ktp gitu wkwkwkwkwkwk,0.0
hehehhe lagi lagi pemerintah,0.0
lucu ya ngasi tahu bug bukan nya di kasi rewards malah dicuekin wkwkkw kocak kocak,0.0
kocak kocak negriku kocak banget,0.0
mantap bug hunter,1.0
haduhh masa gaji pejabat pemerintah tinggi tapi tidak bisa bayar cyber security wkwkwk parahh parahhhh,0.0
bikin episode kyaa gini lagi mba nana sangat membantu membuka mata kita untuk hal yang belum kami ketahui ttg hukum pinjaman online dan tanggapan dari pemerintah walaupun gga banyak ngebantu malah di kembalikan ke masyarakat,1.0
penjamin ilegal n legal menjamin tanpa sepengetahuan melalui data yang terheck jangan buka ruang untuk menumpuk pinjaman,0.0
iya semua sistem bisa dibobol tapi sistem kamu kegampangan dibobolnya bambang,0.0
dari dasarnya literasi sama inklusi di masyarakat timpang akses internet masif tapi tidak teredukasi resiko nya,0.0
tidak ada yang aman di dalam media digital maka dari itu waspada dan berhati hari dalam bermedia sosial yang ingin pinjaman online saran saya pinjamlah ke kerabat terdekat karena kalau tidak dibayar akan dijauhi bukan diteror d d d,0.0
no no as long as the oldest still hold wewenang cyber security gaakan berkembang musibah terjadi tanpa nyalahin kegaptekan mereka sendiri dude lemme tell you a thing government didn t give a shit about it stuffs,0.0
jujur jadi keliatan banyak bolongnya di instansi pemerintahan,0.0
nomor cip operator saja yang aq tidak hafal nomor nya di tawarin pinjaman online apalagi nomor pribadi,0.0
ngeri ya keamanan data di negeri ku ujarku yang biasa foto alamat dan data pribadi lainnya ke sosmed btw tanpa ceroboh kek gitu juga kadang suka aja bocor,0.0
uu ite nya di pakai buat membungkam bukan buat ngurusin yang beginian,0.0
swi kepolisian otoritas jasa keuangan tidak bisa kasih solusi saat ada warga yang terjerat pinjaman online yang paling benar ya lapor ke lebih atau media negara tidak bisa kasih solusi,0.0
setelah nntn live di tv dan sekarang di upload di yt skrng jadi ngerti harus lapor kmn dan yang paling respect dan respon adalah lebih,1.0
keren mbak najwa sangat informatif,1.0
iya deh itu bagaimana kok bisa nomor pribadi saya sering banget dapet sms penawaran pinjaman online dapet dari mana sih mereka tuh kontak saya data pribadi kita di negeri ini rasanya tidak ada yang aman ya,0.0
data pribadi nasabah yang macet sering disalah gunakan pinjaman online tapi orang g kapok buat hutang ke pinjaman online karena terlilit kebutuhan hidup,0.0
yang nakutin tuh gituu data kita bocor trs dipakai orang yang tidak bertanggung jawab buat pinjaman online,0.0
e ktp aja masih fotocopy wkwk,0.0
kalau orang pemerintahan kayanya pinter ngomong doang dan pinter ngeles ya tapi actionnya tidak sesuai kenyataan perkataannya cuma ceremonial doang,0.0
tim cyber polri apa kerjanya jangan tidak punya teknologi mengejar hacker kebanyakan ngejar ulama sih,0.0
bagaimana system it pemerintah indonesia ini ko seperti ketinggalan jaman ya,0.0
kite olang janga ikutan pinjam amabenjol ho celaka negara utang rakyat utang sama tionkok ho,0.0
sehat selalu orang baik,1.0
inti ny mao ilegal atau legal sama aj penagihan ny tidak pnya etika inti ny indonesia hapus pinjaman online legal atau ilegal,0.0
search engine browser indonesia aja blom ada ada yang buat anak sma tahun tutup,0.0
salah pemerintahlah,0.0
saya juga data saya dipakai buat kontak darurat orang akhirnya sering ditelponin orng tidak kenal,0.0
